query, subject,identity, alignment_length, mismatches, gap_opens, q_start, q_end, s_start, s_end, evalue, bit_score,positives
ARR74912.1;Second__feature;Mastrervirus,AWB97033.1,100,22,0,0,1,22,208,229,1.79E-05,47.8,100
ARR74912.1;Second__feature;Mastrervirus,ARR74887.1,100,22,0,0,1,22,208,229,1.79E-05,47.8,100
ARR74912.1;Second__feature;Mastrervirus,ARR74907.1,100,22,0,0,1,22,208,229,1.79E-05,47.8,100
ARR74912.1;Second__feature;Mastrervirus,YP_009362981.1,100,22,0,0,1,22,208,229,2.04E-05,47.8,100
ARR74912.1;Second__feature;Mastrervirus,AWO14292.1,100,22,0,0,1,22,208,229,2.84E-05,47.4,100
ARR74912.1;Second__feature;Mastrervirus,AVE14363.1,81.818,22,4,0,1,22,214,235,5.30E-04,43.9,95.45
ARR74912.1;Second__feature;Mastrervirus,AIY32745.1,81.818,22,4,0,1,22,201,222,0.001,43.1,95.45
ARR74912.1;Second__feature;Mastrervirus,AMN14236.1,81.818,22,4,0,1,22,201,222,0.001,43.1,95.45
ARR74912.1;Second__feature;Mastrervirus,AMN14226.1,81.818,22,4,0,1,22,201,222,0.001,43.1,95.45
ARR74912.1;Second__feature;Mastrervirus,AVE14348.1,81.818,22,4,0,1,22,201,222,0.001,43.1,95.45
ARR74912.1;Second__feature;Mastrervirus,CCI79625.1,81.818,22,4,0,1,22,201,222,0.001,43.1,95.45
ARR74912.1;Second__feature;Mastrervirus,AHB32913.1,81.818,22,4,0,1,22,201,222,0.001,43.1,95.45
ARR74912.1;Second__feature;Mastrervirus,CCE60592.1,81.818,22,4,0,1,22,201,222,0.001,43.1,95.45
ARR74912.1;Second__feature;Mastrervirus,ATL75556.1,81.818,22,4,0,1,22,201,222,0.001,42.7,95.45
ARR74912.1;Second__feature;Mastrervirus,AIY32785.1,81.818,22,4,0,1,22,201,222,0.001,42.7,95.45
ARR74912.1;Second__feature;Mastrervirus,AMN14231.1,81.818,22,4,0,1,22,201,222,0.001,42.7,95.45
ARR74912.1;Second__feature;Mastrervirus,CRL92589.1,81.818,22,4,0,1,22,201,222,0.001,42.7,95.45
ARR74912.1;Second__feature;Mastrervirus,AIY32709.1,81.818,22,4,0,1,22,201,222,0.001,42.7,95.45
ARR74912.1;Second__feature;Mastrervirus,YP_002014711.1,81.818,22,4,0,1,22,201,222,0.001,42.7,95.45
ARR74912.1;Second__feature;Mastrervirus,CDF72411.1,81.818,22,4,0,1,22,201,222,0.001,42.7,95.45
ARR74912.1;Second__feature;Mastrervirus,AWT62620.1,81.818,22,4,0,1,22,201,222,0.001,42.7,95.45
ARR74912.1;Second__feature;Mastrervirus,CAO91918.1,81.818,22,4,0,1,22,201,222,0.001,42.7,95.45
ARR74912.1;Second__feature;Mastrervirus,AGT45327.1,81.818,22,4,0,1,22,201,222,0.001,42.7,95.45
ARR74912.1;Second__feature;Mastrervirus,AVE14344.1,81.818,22,4,0,1,22,201,222,0.001,42.7,95.45
ARR74912.1;Second__feature;Mastrervirus,CRL92593.1,81.818,22,4,0,1,22,201,222,0.001,42.7,95.45
ARR74912.1;Second__feature;Mastrervirus,AIY32713.1,81.818,22,4,0,1,22,201,222,0.001,42.7,95.45
ARR74912.1;Second__feature;Mastrervirus,AIW42769.1,81.818,22,4,0,1,22,201,222,0.001,42.7,95.45
ARR74912.1;Second__feature;Mastrervirus,CCI88379.1,81.818,22,4,0,1,22,201,222,0.001,42.7,95.45
ARR74912.1;Second__feature;Mastrervirus,AMN14221.1,81.818,22,4,0,1,22,201,222,0.001,42.7,95.45
ARR74912.1;Second__feature;Mastrervirus,AIY32789.1,81.818,22,4,0,1,22,201,222,0.001,42.7,95.45
ARR74912.1;Second__feature;Mastrervirus,AFO38340.1,81.818,22,4,0,1,22,201,222,0.001,42.7,95.45
ARR74912.1;Second__feature;Mastrervirus,AIY32717.1,81.818,22,4,0,1,22,201,222,0.001,42.7,95.45
ARR74912.1;Second__feature;Mastrervirus,AIY32721.1,81.818,22,4,0,1,22,201,222,0.001,42.7,95.45
ARR74912.1;Second__feature;Mastrervirus,AGT45331.1,81.818,22,4,0,1,22,201,222,0.001,42.7,95.45
ARR74912.1;Second__feature;Mastrervirus,AIY32769.1,81.818,22,4,0,1,22,201,222,0.001,42.7,95.45
ARR74912.1;Second__feature;Mastrervirus,AVE14352.1,77.273,22,5,0,1,22,202,223,0.002,42.7,95.45
ARR74912.1;Second__feature;Mastrervirus,CCI88375.1,81.818,22,4,0,1,22,201,222,0.002,42.4,95.45
ARR74912.1;Second__feature;Mastrervirus,AGT45311.1,81.818,22,4,0,1,22,201,222,0.002,42.4,95.45
ARR74912.1;Second__feature;Mastrervirus,AMN14216.1,77.273,22,5,0,1,22,201,222,0.002,42.4,95.45
ARR74912.1;Second__feature;Mastrervirus,AKP95627.1,81.818,22,4,0,1,22,201,222,0.002,42.4,95.45
ARR74912.1;Second__feature;Mastrervirus,AGT45367.1,81.818,22,4,0,1,22,201,222,0.002,42.4,95.45
ARR74912.1;Second__feature;Mastrervirus,AIY33245.1,77.273,22,5,0,1,22,201,222,0.002,42,95.45
ARR74912.1;Second__feature;Mastrervirus,AIW42750.1,81.818,22,4,0,1,22,201,222,0.002,42,95.45
ARR74912.1;Second__feature;Mastrervirus,CRN04293.1,81.818,22,4,0,1,22,201,222,0.002,42,95.45
ARR74912.1;Second__feature;Mastrervirus,AHF52851.1,81.818,22,4,0,1,22,201,222,0.002,42,95.45
ARR74912.1;Second__feature;Mastrervirus,AGT45355.1,81.818,22,4,0,1,22,201,222,0.002,42,95.45
ARR74912.1;Second__feature;Mastrervirus,AGT45283.1,81.818,22,4,0,1,22,201,222,0.002,42,95.45
ARR74912.1;Second__feature;Mastrervirus,CBX20814.1,81.818,22,4,0,1,22,201,222,0.002,42,95.45
ARR74912.1;Second__feature;Mastrervirus,AVE14340.1,77.273,22,5,0,1,22,201,222,0.003,42,95.45
ARR74912.1;Second__feature;Mastrervirus,AGT45307.1,81.818,22,4,0,1,22,201,222,0.003,42,95.45
ARR74912.1;Second__feature;Mastrervirus,CBX20818.1,77.273,22,5,0,1,22,201,222,0.003,42,95.45
ARR74912.1;Second__feature;Mastrervirus,AVE14356.1,77.273,22,5,0,1,22,201,222,0.003,42,95.45
ARR74912.1;Second__feature;Mastrervirus,AIY33249.1,77.273,22,5,0,1,22,201,222,0.003,41.6,95.45
ARR74912.1;Second__feature;Mastrervirus,AGT45379.1,77.273,22,5,0,1,22,201,222,0.003,41.6,95.45
ARR74912.1;Second__feature;Mastrervirus,APT69201.1,77.273,22,5,0,1,22,201,222,0.003,41.6,95.45
ARR74912.1;Second__feature;Mastrervirus,APT69204.1,77.273,22,5,0,1,22,201,222,0.003,41.6,95.45
ARR74912.1;Second__feature;Mastrervirus,AIY33269.1,77.273,22,5,0,1,22,201,222,0.004,41.6,95.45
ARR74912.1;Second__feature;Mastrervirus,AIY33237.1,77.273,22,5,0,1,22,201,222,0.004,41.6,95.45
ARR74912.1;Second__feature;Mastrervirus,AIY32913.1,77.273,22,5,0,1,22,201,222,0.004,41.6,95.45
ARR74912.1;Second__feature;Mastrervirus,AIY32793.1,77.273,22,5,0,1,22,201,222,0.004,41.6,95.45
ARR74912.1;Second__feature;Mastrervirus,AGT45395.1,77.273,22,5,0,1,22,201,222,0.004,41.6,95.45
ARR74912.1;Second__feature;Mastrervirus,APT69195.1,77.273,22,5,0,1,22,201,222,0.004,41.6,95.45
ARR74912.1;Second__feature;Mastrervirus,AIY32825.1,77.273,22,5,0,1,22,201,222,0.004,41.6,95.45
ARR74912.1;Second__feature;Mastrervirus,CAP69808.1,77.273,22,5,0,1,22,201,222,0.004,41.2,95.45
ARR74912.1;Second__feature;Mastrervirus,ALJ52017.1,77.273,22,5,0,1,22,201,222,0.004,41.2,95.45
ARR74912.1;Second__feature;Mastrervirus,AIY32925.1,77.273,22,5,0,1,22,201,222,0.004,41.2,95.45
ARR74912.1;Second__feature;Mastrervirus,AIY32885.1,77.273,22,5,0,1,22,201,222,0.004,41.2,95.45
ARR74912.1;Second__feature;Mastrervirus,AIW42755.1,77.273,22,5,0,1,22,201,222,0.004,41.2,95.45
ARR74912.1;Second__feature;Mastrervirus,AGT45383.1,77.273,22,5,0,1,22,201,222,0.004,41.2,95.45
ARR74912.1;Second__feature;Mastrervirus,AIY32957.1,77.273,22,5,0,1,22,201,222,0.004,41.2,95.45
ARR74912.1;Second__feature;Mastrervirus,AIY33109.1,77.273,22,5,0,1,22,201,222,0.004,41.2,95.45
ARR74912.1;Second__feature;Mastrervirus,AIY33169.1,77.273,22,5,0,1,22,201,222,0.005,41.2,95.45
ARR74912.1;Second__feature;Mastrervirus,AIY33041.1,77.273,22,5,0,1,22,201,222,0.005,41.2,95.45
ARR74912.1;Second__feature;Mastrervirus,AIY32897.1,77.273,22,5,0,1,22,201,222,0.005,41.2,95.45
ARR74912.1;Second__feature;Mastrervirus,AGT45375.1,77.273,22,5,0,1,22,201,222,0.005,41.2,95.45
ARR74912.1;Second__feature;Mastrervirus,AGT45359.1,77.273,22,5,0,1,22,201,222,0.005,41.2,95.45
ARR74912.1;Second__feature;Mastrervirus,AIY33201.1,77.273,22,5,0,1,22,201,222,0.005,41.2,95.45
ARR74912.1;Second__feature;Mastrervirus,AIY33185.1,77.273,22,5,0,1,22,201,222,0.005,41.2,95.45
ARR74912.1;Second__feature;Mastrervirus,AIY33101.1,77.273,22,5,0,1,22,201,222,0.005,41.2,95.45
ARR74912.1;Second__feature;Mastrervirus,ABV82711.1,77.273,22,5,0,1,22,201,222,0.005,41.2,95.45
ARR74912.1;Second__feature;Mastrervirus,AIY32917.1,77.273,22,5,0,1,22,201,222,0.005,41.2,95.45
ARR74912.1;Second__feature;Mastrervirus,AGT45351.1,77.273,22,5,0,1,22,201,222,0.005,41.2,95.45
ARR74912.1;Second__feature;Mastrervirus,CAP69812.1,77.273,22,5,0,1,22,201,222,0.005,41.2,95.45
ARR74912.1;Second__feature;Mastrervirus,AIY33181.1,77.273,22,5,0,1,22,201,222,0.005,41.2,95.45
ARR74912.1;Second__feature;Mastrervirus,AGT45347.1,77.273,22,5,0,1,22,201,222,0.005,41.2,95.45
ARR74912.1;Second__feature;Mastrervirus,AIY33149.1,77.273,22,5,0,1,22,201,222,0.005,41.2,95.45
ARR74912.1;Second__feature;Mastrervirus,AGT45391.1,77.273,22,5,0,1,22,201,222,0.005,41.2,95.45
ARR74912.1;Second__feature;Mastrervirus,AGT45363.1,77.273,22,5,0,1,22,201,222,0.005,41.2,95.45
ARR74912.1;Second__feature;Mastrervirus,AGT45343.1,77.273,22,5,0,1,22,201,222,0.005,41.2,95.45
ARR74912.1;Second__feature;Mastrervirus,AGT45335.1,77.273,22,5,0,1,22,201,222,0.005,41.2,95.45
ARR74912.1;Second__feature;Mastrervirus,AIY33253.1,77.273,22,5,0,1,22,201,222,0.005,40.8,95.45
ARR74912.1;Second__feature;Mastrervirus,AIY33113.1,77.273,22,5,0,1,22,201,222,0.005,40.8,95.45
ARR74912.1;Second__feature;Mastrervirus,AHC70471.1,77.273,22,5,0,1,22,201,222,0.005,40.8,95.45
ARR74912.1;Second__feature;Mastrervirus,NP_612220.1,77.273,22,5,0,1,22,201,222,0.006,40.8,95.45
ARR74912.1;Second__feature;Mastrervirus,AIY33289.1,77.273,22,5,0,1,22,201,222,0.006,40.8,95.45
ARR74912.1;Second__feature;Mastrervirus,ART65365.1,77.273,22,5,0,1,22,201,222,0.006,40.8,95.45
ARR74912.1;Second__feature;Mastrervirus,AGT45387.1,77.273,22,5,0,1,22,201,222,0.006,40.8,95.45
ARR74912.1;Second__feature;Mastrervirus,AIY33285.1,77.273,22,5,0,1,22,201,222,0.006,40.8,95.45
ARR74912.1;Second__feature;Mastrervirus,AIY33061.1,77.273,22,5,0,1,22,201,222,0.006,40.8,95.45
ARR74912.1;Second__feature;Mastrervirus,YP_004046666.1,77.273,22,5,0,1,22,210,231,0.012,40,86.36
ARR74912.1;Second__feature;Mastrervirus,AFD63057.1,77.273,22,5,0,1,22,210,231,0.014,39.7,86.36
ARR74912.1;Second__feature;Mastrervirus,AFD63017.1,77.273,22,5,0,1,22,210,231,0.014,39.7,86.36
ARR74912.1;Second__feature;Mastrervirus,AFD63009.1,77.273,22,5,0,1,22,210,231,0.014,39.7,86.36
ARR74912.1;Second__feature;Mastrervirus,AGT45451.1,77.273,22,5,0,1,22,210,231,0.015,39.7,86.36
ARR74912.1;Second__feature;Mastrervirus,AFD63042.1,77.273,22,5,0,1,22,210,231,0.015,39.7,86.36
ARR74912.1;Second__feature;Mastrervirus,AIY33165.1,72.727,22,6,0,1,22,201,222,0.015,39.7,90.91
ARR74912.1;Second__feature;Mastrervirus,AFD63037.1,77.273,22,5,0,1,22,210,231,0.015,39.7,86.36
ARR74912.1;Second__feature;Mastrervirus,AFD63025.1,77.273,22,5,0,1,22,210,231,0.015,39.7,86.36
ARR74912.1;Second__feature;Mastrervirus,AFD62968.1,77.273,22,5,0,1,22,210,231,0.016,39.7,86.36
ARR74912.1;Second__feature;Mastrervirus,AFD62960.1,77.273,22,5,0,1,22,210,231,0.016,39.7,86.36
ARR74912.1;Second__feature;Mastrervirus,AGT45419.1,77.273,22,5,0,1,22,210,231,0.016,39.7,86.36
ARR74912.1;Second__feature;Mastrervirus,AFD63004.1,77.273,22,5,0,1,22,210,231,0.016,39.7,86.36
ARR74912.1;Second__feature;Mastrervirus,YP_008472703.1,77.273,22,5,0,1,22,210,231,0.016,39.7,86.36
ARR74912.1;Second__feature;Mastrervirus,AFD63076.1,77.273,22,5,0,1,22,210,231,0.017,39.7,86.36
ARR74912.1;Second__feature;Mastrervirus,AFD62980.1,77.273,22,5,0,1,22,210,231,0.017,39.7,86.36
ARR74912.1;Second__feature;Mastrervirus,AFD63053.1,77.273,22,5,0,1,22,210,231,0.017,39.7,86.36
ARR74912.1;Second__feature;Mastrervirus,NP_620725.1,77.273,22,5,0,1,22,210,231,0.017,39.7,86.36
ARR74912.1;Second__feature;Mastrervirus,AGT45443.1,77.273,22,5,0,1,22,210,231,0.017,39.7,86.36
ARR74912.1;Second__feature;Mastrervirus,AGT45439.1,77.273,22,5,0,1,22,210,231,0.018,39.7,86.36
ARR74912.1;Second__feature;Mastrervirus,AFD63068.1,77.273,22,5,0,1,22,210,231,0.018,39.7,86.36
ARR74912.1;Second__feature;Mastrervirus,AGT45403.1,77.273,22,5,0,1,22,210,231,0.019,39.7,86.36
ARR74912.1;Second__feature;Mastrervirus,AFD63000.1,77.273,22,5,0,1,22,210,231,0.019,39.7,86.36
ARR74912.1;Second__feature;Mastrervirus,AGT45427.1,77.273,22,5,0,1,22,210,231,0.019,39.3,86.36
ARR74912.1;Second__feature;Mastrervirus,AGT45407.1,77.273,22,5,0,1,22,210,231,0.019,39.3,86.36
ARR74912.1;Second__feature;Mastrervirus,AFD63092.1,77.273,22,5,0,1,22,210,231,0.02,39.3,86.36
ARR74912.1;Second__feature;Mastrervirus,AFD63088.1,77.273,22,5,0,1,22,210,231,0.02,39.3,86.36
ARR74912.1;Second__feature;Mastrervirus,AFD63084.1,77.273,22,5,0,1,22,210,231,0.02,39.3,86.36
ARR74912.1;Second__feature;Mastrervirus,YP_004046662.1,77.273,22,5,0,1,22,200,221,0.021,39.3,90.91
ARR74912.1;Second__feature;Mastrervirus,YP_009104362.1,72.727,22,6,0,1,22,210,231,0.021,39.3,90.91
ARR74912.1;Second__feature;Mastrervirus,AFD62964.1,77.273,22,5,0,1,22,210,231,0.023,39.3,86.36
ARR74912.1;Second__feature;Mastrervirus,AFD63072.1,77.273,22,5,0,1,22,210,231,0.023,39.3,86.36
ARR74912.1;Second__feature;Mastrervirus,XP_024926090.1,77.273,22,5,0,1,22,179,200,0.023,39.3,95.45
ARR74912.1;Second__feature;Mastrervirus,AFD63080.1,77.273,22,5,0,1,22,210,231,0.024,39.3,86.36
ARR74912.1;Second__feature;Mastrervirus,AGT45431.1,72.727,22,6,0,1,22,210,231,0.031,38.9,86.36
ARR74912.1;Second__feature;Mastrervirus,YP_006666526.1,72.727,22,6,0,1,22,168,189,0.034,38.9,86.36
ARR74912.1;Second__feature;Mastrervirus,AFD62972.1,68.182,22,7,0,1,22,210,231,0.054,38.1,86.36
ARR74912.1;Second__feature;Mastrervirus,AFD62976.1,68.182,22,7,0,1,22,210,231,0.055,38.1,86.36
ARR74912.1;Second__feature;Mastrervirus,ADQ52688.1,72.727,22,6,0,1,22,210,231,0.059,38.1,86.36
ARR74912.1;Second__feature;Mastrervirus,AGT45471.1,68.182,22,7,0,1,22,210,231,0.062,38.1,86.36
ARR74912.1;Second__feature;Mastrervirus,AFN80686.1,72.727,22,6,0,1,22,197,218,0.082,37.7,81.82
ARR74912.1;Second__feature;Mastrervirus,AFN80698.1,72.727,22,6,0,1,22,197,218,0.082,37.7,81.82
ARR74912.1;Second__feature;Mastrervirus,NP_040952.1,72.727,22,6,0,1,22,197,218,0.084,37.7,81.82
ARR74912.1;Second__feature;Mastrervirus,AFN80690.1,72.727,22,6,0,1,22,197,218,0.084,37.7,81.82
ARR74912.1;Second__feature;Mastrervirus,AFN80694.1,72.727,22,6,0,1,22,197,218,0.093,37.4,81.82
ARR74912.1;Second__feature;Mastrervirus,YP_003915158.1,72.727,22,6,0,1,22,197,218,0.14,37,86.36
ARR74912.1;Second__feature;Mastrervirus,AHX84146.1,68.182,22,7,0,1,22,211,232,0.19,36.6,81.82
ARR74912.1;Second__feature;Mastrervirus,AHX84144.1,68.182,22,7,0,1,22,211,232,0.2,36.6,81.82
ARR74912.1;Second__feature;Mastrervirus,ABZ03978.1,63.636,22,8,0,1,22,204,225,0.21,36.6,86.36
ARR74912.1;Second__feature;Mastrervirus,AHX84142.1,68.182,22,7,0,1,22,211,232,0.25,36.2,81.82
ARR74912.1;Second__feature;Mastrervirus,YP_009026387.1,68.182,22,7,0,1,22,211,232,0.25,36.2,81.82
ARR74912.1;Second__feature;Mastrervirus,AHX84147.1,68.182,22,7,0,1,22,211,232,0.25,36.2,81.82
ARR74912.1;Second__feature;Mastrervirus,AHX84141.1,68.182,22,7,0,1,22,211,232,0.25,36.2,81.82
ARR74912.1;Second__feature;Mastrervirus,ASA49109.1,84.211,19,3,0,1,19,215,233,0.37,35.8,89.47
ARR74912.1;Second__feature;Mastrervirus,ASA49113.1,84.211,19,3,0,1,19,215,233,0.37,35.8,89.47
ARR74912.1;Second__feature;Mastrervirus,ASA49161.1,84.211,19,3,0,1,19,215,233,0.37,35.8,89.47
ARR74912.1;Second__feature;Mastrervirus,ASA49085.1,84.211,19,3,0,1,19,215,233,0.38,35.8,89.47
ARR74912.1;Second__feature;Mastrervirus,ABZ03984.1,63.636,22,8,0,1,22,203,224,0.38,35.8,86.36
ARR74912.1;Second__feature;Mastrervirus,ASA49169.1,84.211,19,3,0,1,19,215,233,0.38,35.8,89.47
ARR74912.1;Second__feature;Mastrervirus,AHM88376.1,63.636,22,8,0,1,22,203,224,0.38,35.8,86.36
ARR74912.1;Second__feature;Mastrervirus,CAA60391.1,63.636,22,8,0,1,22,203,224,0.49,35.4,86.36
ARR74912.1;Second__feature;Mastrervirus,YP_006666530.1,59.091,22,9,0,1,22,202,223,0.53,35.4,86.36
ARR74912.1;Second__feature;Mastrervirus,YP_001686793.1,63.636,22,8,0,1,22,203,224,0.54,35.4,86.36
ARR74912.1;Second__feature;Mastrervirus,ASA49101.1,84.211,19,3,0,1,19,215,233,0.58,35.4,89.47
ARR74912.1;Second__feature;Mastrervirus,ASA49105.1,84.211,19,3,0,1,19,215,233,0.59,35.4,89.47
ARR74912.1;Second__feature;Mastrervirus,ASA49125.1,84.211,19,3,0,1,19,215,233,0.62,35,89.47
ARR74912.1;Second__feature;Mastrervirus,ASA49097.1,84.211,19,3,0,1,19,215,233,0.64,35,89.47
ARR74912.1;Second__feature;Mastrervirus,ASA49089.1,84.211,19,3,0,1,19,215,233,0.66,35,89.47
ARR74912.1;Second__feature;Mastrervirus,ASA49093.1,84.211,19,3,0,1,19,215,233,0.66,35,89.47
ARR74912.1;Second__feature;Mastrervirus,YP_009506576.1,63.636,22,8,0,1,22,204,225,0.71,35,86.36
ARR74912.1;Second__feature;Mastrervirus,AAD49440.1,59.091,22,9,0,1,22,203,224,1.1,34.7,86.36
ARR74912.1;Second__feature;Mastrervirus,AIY33295.1,59.091,22,9,0,1,22,203,224,1.1,34.7,86.36
ARR74912.1;Second__feature;Mastrervirus,ABZ03975.1,59.091,22,9,0,1,22,203,224,1.1,34.7,86.36
ARR74912.1;Second__feature;Mastrervirus,AST11836.1,63.636,22,8,0,1,22,203,224,1.1,34.3,81.82
ARR74912.1;Second__feature;Mastrervirus,AST11804.1,63.636,22,8,0,1,22,203,224,1.1,34.3,81.82
ARR74912.1;Second__feature;Mastrervirus,NP_840051.1,59.091,22,9,0,1,22,203,224,1.2,34.3,86.36
ARR74912.1;Second__feature;Mastrervirus,AST11801.1,63.636,22,8,0,1,22,203,224,1.3,34.3,81.82
ARR74912.1;Second__feature;Mastrervirus,NP_569145.1,73.684,19,5,0,1,19,202,220,1.4,34.3,84.21
ARR74912.1;Second__feature;Mastrervirus,AST11832.1,63.636,22,8,0,1,22,203,224,1.4,34.3,81.82
ARR74912.1;Second__feature;Mastrervirus,BAA25578.1,73.684,19,5,0,1,19,202,220,1.5,34.3,84.21
ARR74912.1;Second__feature;Mastrervirus,AIY33291.1,59.091,22,9,0,1,22,204,225,1.5,34.3,86.36
ARR74912.1;Second__feature;Mastrervirus,NP_620491.1,59.091,22,9,0,1,22,204,225,1.5,34.3,86.36
ARR74912.1;Second__feature;Mastrervirus,YP_007004037.1,59.091,22,9,0,1,22,206,227,4.3,32.7,81.82
ARR74912.1;Second__feature;Mastrervirus,AIT39770.1,63.636,22,8,0,1,22,212,233,4.7,32.7,72.73
ARR74912.1;Second__feature;Mastrervirus,AVG19174.1,63.636,22,8,0,1,22,207,228,4.8,32.7,72.73
ARR74912.1;Second__feature;Mastrervirus,AHZ63091.1,63.636,22,8,0,1,22,207,228,5.2,32.7,72.73
ARR74912.1;Second__feature;Mastrervirus,AHZ62987.1,63.636,22,8,0,1,22,207,228,5.4,32.7,72.73
ARR74912.1;Second__feature;Mastrervirus,AHZ65096.1,63.636,22,8,0,1,22,207,228,5.5,32.3,72.73
ARR74912.1;Second__feature;Mastrervirus,AVG19168.1,63.636,22,8,0,1,22,207,228,5.6,32.3,72.73
ARR74912.1;Second__feature;Mastrervirus,ABS10870.1,63.636,22,8,0,1,22,207,228,5.7,32.3,72.73
ARR74912.1;Second__feature;Mastrervirus,CAJ13698.1,63.636,22,8,0,1,22,207,228,5.7,32.3,72.73
ARR74912.1;Second__feature;Mastrervirus,AHZ62911.1,63.636,22,8,0,1,22,207,228,5.7,32.3,72.73
ARR74912.1;Second__feature;Mastrervirus,AHZ62879.1,63.636,22,8,0,1,22,207,228,5.7,32.3,72.73
ARR74912.1;Second__feature;Mastrervirus,AEZ00922.1,63.636,22,8,0,1,22,207,228,5.7,32.3,72.73
ARR74912.1;Second__feature;Mastrervirus,ACP28906.1,63.636,22,8,0,1,22,207,228,5.7,32.3,72.73
ARR74912.1;Second__feature;Mastrervirus,AHZ62819.1,63.636,22,8,0,1,22,207,228,5.9,32.3,72.73
ARR74912.1;Second__feature;Mastrervirus,ACP28924.1,63.636,22,8,0,1,22,207,228,5.9,32.3,72.73
ARR74912.1;Second__feature;Mastrervirus,ABS10938.1,63.636,22,8,0,1,22,207,228,6,32.3,72.73
ARR74912.1;Second__feature;Mastrervirus,AVG19165.1,63.636,22,8,0,1,22,207,228,6,32.3,72.73
ARR74912.1;Second__feature;Mastrervirus,AHZ63011.1,63.636,22,8,0,1,22,207,228,6,32.3,72.73
ARR74912.1;Second__feature;Mastrervirus,AHZ62915.1,63.636,22,8,0,1,22,207,228,6,32.3,72.73
ARR74912.1;Second__feature;Mastrervirus,AFA43166.1,63.636,22,8,0,1,22,207,228,6,32.3,72.73
ARR74912.1;Second__feature;Mastrervirus,AFA43022.1,63.636,22,8,0,1,22,207,228,6,32.3,72.73
ARR74912.1;Second__feature;Mastrervirus,ACP28916.1,63.636,22,8,0,1,22,207,228,6,32.3,72.73
ARR74912.1;Second__feature;Mastrervirus,ACP28912.1,63.636,22,8,0,1,22,207,228,6,32.3,72.73
ARR74912.1;Second__feature;Mastrervirus,ACP28904.1,63.636,22,8,0,1,22,207,228,6,32.3,72.73
ARR74912.1;Second__feature;Mastrervirus,CAM33223.1,63.636,22,8,0,1,22,207,228,6,32.3,72.73
ARR74912.1;Second__feature;Mastrervirus,YP_009111308.1,63.636,22,8,0,1,22,212,233,6.1,32.3,72.73
ARR74912.1;Second__feature;Mastrervirus,AOT83559.1,63.636,22,8,0,1,22,207,228,6.3,32.3,72.73
ARR74912.1;Second__feature;Mastrervirus,ABS10974.1,63.636,22,8,0,1,22,207,228,6.3,32.3,72.73
ARR74912.1;Second__feature;Mastrervirus,AHZ63039.1,63.636,22,8,0,1,22,207,228,6.3,32.3,72.73
ARR74912.1;Second__feature;Mastrervirus,AHZ62991.1,63.636,22,8,0,1,22,207,228,6.3,32.3,72.73
ARR74912.1;Second__feature;Mastrervirus,CDG49327.1,63.636,22,8,0,1,22,207,228,6.3,32.3,72.73
ARR74912.1;Second__feature;Mastrervirus,P06946.1,63.636,22,8,0,1,22,207,228,6.3,32.3,72.73
ARR74912.1;Second__feature;Mastrervirus,AFA43086.1,63.636,22,8,0,1,22,207,228,6.3,32.3,72.73
ARR74912.1;Second__feature;Mastrervirus,ACP28920.1,63.636,22,8,0,1,22,207,228,6.3,32.3,72.73
ARR74912.1;Second__feature;Mastrervirus,NP_542348.1,63.636,22,8,0,1,22,207,228,6.3,32.3,72.73
ARR74912.1;Second__feature;Mastrervirus,ABS10874.1,63.636,22,8,0,1,22,207,228,6.4,32.3,72.73
ARR74912.1;Second__feature;Mastrervirus,ABS10918.1,63.636,22,8,0,1,22,207,228,6.4,32.3,72.73
ARR74912.1;Second__feature;Mastrervirus,APM86287.1,63.636,22,8,0,1,22,207,228,6.4,32.3,72.73
ARR74912.1;Second__feature;Mastrervirus,APM86283.1,63.636,22,8,0,1,22,207,228,6.4,32.3,72.73
ARR74912.1;Second__feature;Mastrervirus,AOW44189.1,63.636,22,8,0,1,22,207,228,6.4,32.3,72.73
ARR74912.1;Second__feature;Mastrervirus,AHZ63035.1,63.636,22,8,0,1,22,207,228,6.4,32.3,72.73
ARR74912.1;Second__feature;Mastrervirus,AHZ62883.1,63.636,22,8,0,1,22,207,228,6.4,32.3,72.73
ARR74912.1;Second__feature;Mastrervirus,AFA43082.1,63.636,22,8,0,1,22,207,228,6.4,32.3,72.73
ARR74912.1;Second__feature;Mastrervirus,AEZ00918.1,63.636,22,8,0,1,22,207,228,6.4,32.3,72.73
ARR74912.1;Second__feature;Mastrervirus,CAA57624.1,63.636,22,8,0,1,22,207,228,6.4,32.3,72.73
ARR74912.1;Second__feature;Mastrervirus,AOT83531.1,63.636,22,8,0,1,22,207,228,6.5,32.3,72.73
ARR74912.1;Second__feature;Mastrervirus,APM86269.1,63.636,22,8,0,1,22,207,228,6.5,32.3,72.73
ARR74912.1;Second__feature;Mastrervirus,APM86273.1,63.636,22,8,0,1,22,207,228,6.7,32.3,72.73
ARR74912.1;Second__feature;Mastrervirus,AOT83510.1,63.636,22,8,0,1,22,207,228,6.7,32.3,72.73
ARR74912.1;Second__feature;Mastrervirus,ABI26181.1,63.636,22,8,0,1,22,207,228,6.7,32.3,72.73
ARR74912.1;Second__feature;Mastrervirus,ABS10930.1,63.636,22,8,0,1,22,207,228,7,32.3,72.73
ARR74912.1;Second__feature;Mastrervirus,AHZ63095.1,63.636,22,8,0,1,22,207,228,7.1,32.3,72.73
